,tweets,len,ID,Date,Source,Likes,RTs
1072,"Shri @arunjaitley's intervention on Jammu &amp; Kashmir is incisive and informative. Do watch!
https://t.co/pPXV4yewX9",118,1.08117E+18,04-01-19 12:39,Twitter Web Client,11495,3101
1073,Happy to be among the people of Assam. Watch my speech at Silchar. https://t.co/QQGuOz6Eh0,90,1.08113E+18,04-01-19 9:56,Periscope,11804,2681
1074,A boost to Manipur's growth.   Inaugurating key development projects in Imphal. Watch. https://t.co/jek1hQYoKr,110,1.08109E+18,04-01-19 7:29,Periscope,12894,2879
1075,"Excellent! 

Congratulations to @sinha_arunima for scaling new heights of success. 

She is the pride of India, who… https://t.co/EmD6UcQmTs",140,1.08104E+18,04-01-19 3:51,Twitter for Android,17230,3594
1076,"During the Cabinet meeting yesterday, a landmark decision was taken that benefits the MSME sector. 

Know more... https://t.co/mBuaVkh0QJ",137,1.08084E+18,03-01-19 14:59,Twitter Media Studio,8377,2006
1077,"Our approach to GST has always been people friendly. 

We have always sought feedback from various stakeholders and… https://t.co/IWa4RsguEO",140,1.08084E+18,03-01-19 14:59,Twitter Media Studio,9724,2577
1078,ਐਨਡੀਏ ਸਰਕਾਰ ਨੇ ਹਮੇਸ਼ਾ ਕਿਸਾਨਾਂ ਦੇ ਹੱਕਾਂ ਬਾਰੇ ਸੋਚਿਆ ਹੈ ਤੇ ਉਹਨਾਂ ਦੇ ਵਿਕਾਸ ਲਈ ਕਈ ਠੋਸ ਕਦਮ ਚੁੱਕੇ ਹਨ ਜਦਕਿ ਕਾਂਗਰਸ ਦਹਾਕਿਆਂ… https://t.co/1Tfd4nNTil,138,1.08084E+18,03-01-19 14:58,Twitter Media Studio,6515,1508
1079,"Rewards, Congres style!

If one is associated with the 1984 anti-Sikh massacre, one gets to become MP, CM thanks to… https://t.co/8ddfZQHqF3",140,1.08084E+18,03-01-19 14:57,Twitter Media Studio,13905,4347
1080,"With the blessings of the people and the earnest desire to ensure more pilgrims can pray to Sri Guru Nanak Dev Ji,… https://t.co/oCFCEeGnne",139,1.08084E+18,03-01-19 14:57,Twitter Media Studio,6355,1674
1081,ਗੁਰਦਾਸਪੁਰ ਤੇ ਸਮੂਹ ਪੰਜਾਬ ਵਾਸੀਆਂ ਦਾ ਇੰਨੇ ਪਿਆਰ ਤੇ ਸਤਿਕਾਰ ਦਾ ਬਹੁਤ-ਬਹੁਤ ਧੰਨਵਾਦ। ਅੱਜ ਗੁਰਦਾਸਪੁਰ ਰੈਲੀ ਦੀਆਂ ਕੁੱਝ ਤਸਵੀਰਾਂ ਸਾਂ… https://t.co/gJL3dgjpvQ,140,1.08084E+18,03-01-19 14:55,Twitter Web Client,4201,988
1082,"2018 was a great year for Indian science. 

Our nation achieved a lot and we must do a lot more in the years to com… https://t.co/mrLSH5OG8l",140,1.08083E+18,03-01-19 14:02,Twitter Media Studio,9522,2162
1083,"Beloved Shastri Ji gave us the slogan- Jai Jawan, Jai Kisan.

20 years ago, the great Atal Ji added Jai Vigyan.

To… https://t.co/EWju8cDvgI",140,1.08083E+18,03-01-19 14:01,Twitter Media Studio,23187,5160
1084,"India’s history in science, technology and innovation will make every Indian proud.

A century ago, with minimum re… https://t.co/W6iUF0PNY9",140,1.08083E+18,03-01-19 14:00,Twitter Media Studio,6357,1512
1085,Here are some pictures from the 106th Indian Science Congress. https://t.co/la1Y0BO7jC,86,1.08083E+18,03-01-19 13:59,Twitter Web Client,5956,1404
1086,Great euphoria at the huge rally in Gurdaspur. Here is my speech. https://t.co/ScGYpvLNCa,89,1.08077E+18,03-01-19 10:15,Periscope,14709,3278
1087,Speaking on ‘Future India: Science and Technology’ at the 106th Indian Science Congress. Watch. https://t.co/AVFfXT18xd,119,1.08074E+18,03-01-19 8:01,Periscope,11919,2803
1088,"Our party is blessed to have the support of such hard-working volunteers.
My best wishes to everyone. Happy volunte… https://t.co/nUbVer0J7L",140,1.08071E+18,03-01-19 6:36,Twitter Web Client,16278,4329
1089,"The Ujjwala Yojana continues to transform lives, emerging as an agent of change for the poor. Delighted that the nu… https://t.co/55wDB1INpG",140,1.0805E+18,02-01-19 16:10,Twitter for iPhone,26671,5468
1090,"A very emotional moment from today’s interaction with @BJP4Andhra Karyakartas…

We were honoured that Shri P V Chal… https://t.co/c8Tdqfw9RU",140,1.08047E+18,02-01-19 14:28,Twitter Media Studio,7949,2022
1091,"Karyakartas told me how NTR Garu referred to Congress as 'Dushta Congress' but for TDP today, it is 'Dost Congress.… https://t.co/vc0RVcUgMf",140,1.08047E+18,02-01-19 14:17,Twitter Media Studio,11441,3001
1092,"To hide their own failures, the TDP Government in AP is spreading so many lies.

BJP’s truth will defeat the Tsunam… https://t.co/lTRLT3G2Ed",140,1.08047E+18,02-01-19 14:17,Twitter Media Studio,14364,3511
1093,"Several members of the Telugu community have prospered overseas.

Thus, it was natural for a Karyakarta from Andhra… https://t.co/zVu3FaKhRn",140,1.08047E+18,02-01-19 14:16,Twitter Media Studio,6004,1593
1094,"Caring for every Indian, providing national, financial and healthcare security to our citizens.

Know what I told a… https://t.co/0YAdJyRSQz",140,1.08047E+18,02-01-19 14:16,Twitter Media Studio,6650,1718
1095,"The 2019 polls are special because those born in the 21st century will also vote.

Requested first time voters to b… https://t.co/t9yWeRoGTy",140,1.08047E+18,02-01-19 14:15,Twitter Media Studio,9844,2711
1096,Having a wonderful interaction with the hardworking @BJP4Andhra Karyakartas. Watch. https://t.co/ewvSpYPVH3,107,1.08041E+18,02-01-19 10:37,Periscope,11274,2505
1097,"Looking forward to interacting with @BJP4Andhra Karyakartas at 4 PM. 

Do watch. https://t.co/za4awJbl2Q",104,1.0804E+18,02-01-19 9:42,Twitter for iPhone,7026,1493
1098,"In case you missed it, here is my interview with @ANI. Have spoken about a wide range of issues. Watch! https://t.co/lpmtWiObFk",127,1.08011E+18,01-01-19 14:35,Periscope,33719,10289
1099,Kader Khan Ji brightened the screen with his stupendous acting skills and lightened it thanks to his unique sense o… https://t.co/VmRC6hsqia,140,1.08E+18,01-01-19 7:25,Twitter Web Client,43116,6360
1100,Best wishes to Manipur’s dynamic CM Shri @NBirenSingh Ji on his birthday. He is working tirelessly for the developm… https://t.co/P5YgPP9PWh,140,1.07996E+18,01-01-19 4:28,Twitter for iPhone,14009,2064
1101,"Wishing everyone a joyous 2019!

May everyone be happy and healthy. I pray that all your wishes are fulfilled in 2019.",118,1.07994E+18,01-01-19 3:04,Twitter for iPhone,74397,11649
1102,"Had a good interaction with the newly elected Mayors from Haryana.

Congratulated them and conveyed my best wishes… https://t.co/uflJhQR9XM",139,1.07975E+18,31-12-18 14:26,Twitter Web Client,12743,2303
1103,"Excellent effort! 

Proud of our Party Karyakartas who are working tirelessly. https://t.co/ZkJRTOihjN",102,1.07974E+18,31-12-18 14:23,Twitter Web Client,8630,1734
1104,Happy to know! My best wishes to you. https://t.co/YNqMar75GE,61,1.07974E+18,31-12-18 14:18,Twitter Web Client,7199,1436
1105,"Yes I agree. 

I urge more people to visit Prayagraj and take part in the Kumbh. https://t.co/EbpYuXWD20",104,1.07974E+18,31-12-18 14:17,Twitter Web Client,12308,2263
1106,"When Jabalpur has passionate citizens like you, no force can prevent this city from being Swachh. https://t.co/uuOe01PK8z",121,1.07974E+18,31-12-18 14:16,Twitter Web Client,5592,1207
1107,"Thank you. 

This is a mark of respect for the brave Netaji Subhas Chandra Bose and all that he did for our nation. https://t.co/Klt4nRGUlX",139,1.07974E+18,31-12-18 14:15,Twitter Web Client,6605,1314
1108,"Met Gujarat Cabinet Minister Shri Kunvarjibhai Bavaliya. 

Congratulated him on his win in the Jasdan by-poll and c… https://t.co/pdcVcD4Ttb",140,1.07974E+18,31-12-18 14:14,Twitter Web Client,6533,1319
1109,Reiterated India's continued commitment to work together for the development of Bangladesh and further strengthenin… https://t.co/a3guVyrDeP,140,1.07963E+18,31-12-18 6:42,Twitter Web Client,7796,1467
1110,"Spoke to Sheikh Hasina Ji and congratulated her on the resounding victory in the Bangladesh elections. 

Wished her… https://t.co/0sA1II8kyp",140,1.07963E+18,31-12-18 6:42,Twitter Web Client,18496,2996
1111,RT @BJP4India: Thank you 2018 for making us happy and proud. https://t.co/LTxDlNSHyD,84,1.07963E+18,31-12-18 6:39,Twitter Web Client,0,4412
1112,These pictures show the high level of enthusiasm at the public meeting in Port Blair. https://t.co/N4QJ0QVyYb,109,1.07944E+18,30-12-18 18:05,Twitter Web Client,13981,2868
1113,"An initiative that will boost industrial growth in Andaman and Nicobar islands, as well as Lakshadweep. https://t.co/7e4ckCcv4H",127,1.07944E+18,30-12-18 18:03,Twitter Media Studio,7720,1762
1114,"It is important for us as a nation to be proud of our rich history and those who toiled for our freedom.

The respo… https://t.co/c9CJEgYFoa",140,1.07944E+18,30-12-18 18:02,Twitter Media Studio,11096,2577
1115,"Today, the people of Andaman and Nicobar islands got many development projects. The progress of these islands is ou… https://t.co/J9BAEbXX5M",140,1.07944E+18,30-12-18 18:00,Twitter Web Client,13130,2574
1116,"75 years ago, on this day, in the city of Port Blair, Netaji Subhas Chandra Bose addressed a large gathering.

Toda… https://t.co/YqCCvXN5lu",140,1.07944E+18,30-12-18 17:59,Twitter Media Studio,17187,3761
1117,"In 1943 Netaji Bose unfurled the Tricolour in Andaman and Nicobar islands.

Today in Port Blair, I had the honour o… https://t.co/DHl6UizwjT",140,1.07936E+18,30-12-18 13:10,Twitter for iPhone,18122,4283
1118,Among those imprisoned at Cellular Jail was the great Veer Savarkar. I visited the cell where the indomitable Veer… https://t.co/dLqeXMaNA8,139,1.07936E+18,30-12-18 13:06,Twitter for iPhone,36951,8726
1119,Cellular Jail...this is where colonial rulers sent several nationalists and freedom fighters who fiercely resisted… https://t.co/IPJkHIGmjf,139,1.07936E+18,30-12-18 13:04,Twitter for iPhone,11635,2721
1120,There is immense fervour at the public meeting in Port Blair. Watch my speech live. https://t.co/kiIQbE9D3N,107,1.07935E+18,30-12-18 12:03,Periscope,10906,2688
1121,Paid homage to those who lost their lives in the unfortunate 2004 Tsunami at the Tsunami Memorial in Car Nicobar. https://t.co/VQMCSlxTYs,137,1.07931E+18,30-12-18 9:36,Twitter for iPhone,7658,1650
1122,"Have a look at the vibrancy in Car Nicobar. These are some pictures from the public meeting, where I got the opport… https://t.co/bLUjMB41b7",140,1.07931E+18,30-12-18 9:34,Twitter for iPhone,6346,1507
1123,Central Government’s efforts such as Sagarmala will have an extremely positive impact on the Andaman and Nicobar Is… https://t.co/LW9JiW4riL,140,1.07931E+18,30-12-18 9:17,Twitter Media Studio,6550,1651
1124,Happy to announce important decisions relating to agriculture and fisheries. These will help protect local culture… https://t.co/67QwAA3EFL,139,1.07931E+18,30-12-18 9:16,Twitter Media Studio,5455,1396
1125,"Giving wings to the aspirations of our Yuva Shakti. 
 
The upcoming ITI will greatly benefit youngsters.
 
The Gove… https://t.co/zlS9Bau0et",140,1.0793E+18,30-12-18 9:13,Twitter Media Studio,5188,1370
1126,"Today in Car Nicobar, we inaugurated and laid the foundation stones for several development works.
 
These are proj… https://t.co/XwCiJVp1Li",140,1.0793E+18,30-12-18 9:12,Twitter Media Studio,6687,1580
1127,"Our country is grateful to Shri Mrinal Sen for giving us some of the most memorable films. 

The dexterity and sens… https://t.co/PMbFzKa0Hc",140,1.0793E+18,30-12-18 9:08,Twitter for iPhone,8477,1659
1128,"Appreciated the role of websites like https://t.co/lgHCcyip4Y, https://t.co/UFhl1cXZmm, https://t.co/913MHHty6W in… https://t.co/DB6TXmtpo1",139,1.07928E+18,30-12-18 7:36,Twitter Web Client,8768,2542
1129,"Remembering Mahatma Gandhi and Madiba!

As we mark the 150th Jayanti of Bapu and the birth centenary of Madiba, we… https://t.co/au2z9BTNqE",139,1.07928E+18,30-12-18 7:35,Twitter Media Studio,6062,1332
1130,"Spoke about a unique award named after Sardar Patel, that will further the spirit of unity and integration.… https://t.co/thp6vYxYdg",132,1.07928E+18,30-12-18 7:33,Twitter Media Studio,5173,1289
1131,"In January 2019, the holy city of Prayagraj will host the Kumbh Mela. This is an important event, one with deep his… https://t.co/8CZ5gBGm6O",140,1.07928E+18,30-12-18 7:31,Twitter Media Studio,9989,2544
1132,Our festivals are occasions of celebrating togetherness. They also illustrate a deep connect with Mother Nature. https://t.co/aI6QzonL4A,136,1.07928E+18,30-12-18 7:30,Twitter Media Studio,5300,1296
1133,"Happy to be connecting once again, thanks to #MannKiBaat. Tune in. https://t.co/2kJdT6On0S",90,1.07925E+18,30-12-18 5:30,Periscope,11916,2553
1134,I thank the people of Tripura for their massive support to BJP in the civic polls. Gladdening to see the hard-work… https://t.co/ss0nba5FHu,139,1.079E+18,29-12-18 13:23,Twitter for iPhone,13857,2948
1135,"बाबा विश्वनाथ की असीम कृपा हम सभी पर रही है।

हमारा प्रयास है कि काशी की आत्मा से छेड़छाड़ किए बिना, हमारा ये चिर-… https://t.co/nZYvhCl0r3",139,1.07899E+18,29-12-18 12:41,Twitter Media Studio,17790,4031
1136,Our Digital India initiative has brought convenience in the lives of crores of Indians and has also helped eliminat… https://t.co/atWxtqNZZb,140,1.07899E+18,29-12-18 12:38,Twitter Media Studio,6082,1522
1137,"‘One District, One Product’ is a commendable initiative of the Uttar Pradesh Government, which will safeguard the w… https://t.co/wKml9t9KZL",140,1.07899E+18,29-12-18 12:35,Twitter Media Studio,5655,1529
1138,"काशी में होना ही अपने आप में विशेष अनुभूति देता है। यहां के लोगों से मिले प्यार से मैं अभिभूत हूं। 

यहां विकास के… https://t.co/b65wJLm8EY",139,1.07899E+18,29-12-18 12:32,Twitter Media Studio,9967,2332
1139,It is a matter of pride for Kashi that this great city is now home to the International Rice Research Institute Sou… https://t.co/f8KN76WXSp,140,1.07899E+18,29-12-18 12:29,Twitter Web Client,7021,1770
1140,Boosting the development of Kashi and UP. Addressing a programme in Varanasi. https://t.co/fRMowuDHqg,101,1.07897E+18,29-12-18 11:20,Periscope,11558,2493
